name,score,x,y,label
ISIC_0003308,0.1733810305595398,37,3,0
ISIC_0003346,0.08028610050678253,38,3,0
ISIC_0003657,0.02331302873790264,39,3,0
ISIC_0004168,0.10155098885297777,0,4,0
ISIC_0004309,0.08978848159313202,1,4,0
ISIC_0004715,0.060001753270626075,2,4,0
ISIC_0004985,0.07677117735147476,3,4,0
ISIC_0005620,0.07034388929605484,4,4,0
ISIC_0006350,0.08820179849863052,5,4,0
ISIC_0006711,0.024186979979276657,6,4,0
ISIC_0006982,0.04863229393959045,7,4,0
ISIC_0007087,0.07693389058113098,8,4,0
ISIC_0007156,0.027928292751312256,9,4,0
ISIC_0007332,0.04718127101659775,10,4,0
ISIC_0007344,0.01935930177569389,11,4,0
ISIC_0007528,0.1301891952753067,12,4,0
ISIC_0007557,0.1656234860420227,13,4,0
ISIC_0008207,0.07542064785957336,14,4,0
ISIC_0008236,0.2126610428094864,15,4,0
ISIC_0008256,0.19721128046512604,16,4,0
ISIC_0008280,0.014505429193377497,17,4,0
ISIC_0008294,0.20692533254623413,18,4,0
ISIC_0008507,0.07446175068616867,19,4,0
ISIC_0008528,0.03520214185118675,20,4,0
ISIC_0008600,0.03204694017767906,21,4,0
ISIC_0008879,0.12285849452018738,22,4,0
ISIC_0008913,0.2148016393184662,23,4,0
ISIC_0008992,0.04604213684797287,24,4,0
ISIC_0008998,0.16408172249794006,25,4,0
ISIC_0009035,0.058224316686391824,26,4,0
ISIC_0009078,0.04281226173043251,27,4,0
ISIC_0009160,0.14165134727954865,28,4,0
ISIC_0009344,0.10043305158615112,29,4,0
ISIC_0009504,0.18626146018505094,30,4,0
ISIC_0009533,0.10270125418901443,31,4,0
ISIC_0009868,0.24020183086395264,32,4,1
ISIC_0009874,0.1384454369544983,33,4,0
ISIC_0009888,0.16732574999332428,34,4,0
ISIC_0009897,0.19717048108577728,35,4,1
ISIC_0009904,0.17579303681850433,36,4,0
ISIC_0009909,0.2556158900260925,37,4,0
ISIC_0009914,0.1432061791419983,38,4,0
ISIC_0009917,0.19565509259700772,39,4,0
ISIC_0009923,0.17839665710926056,0,5,0
ISIC_0009928,0.18779970705509186,1,5,0
ISIC_0009935,0.1998300552368164,2,5,0
ISIC_0009936,0.17081798613071442,3,5,0
ISIC_0009939,0.1866229474544525,4,5,0
ISIC_0009941,0.1912572681903839,5,5,0
ISIC_0009943,0.17064395546913147,6,5,0
ISIC_0009944,0.1919717788696289,7,5,0
ISIC_0009950,0.1979234516620636,8,5,1
ISIC_0009953,0.1559319943189621,9,5,0
ISIC_0009955,0.16353648900985718,10,5,1
ISIC_0009962,0.2337315380573273,11,5,0
ISIC_0009969,0.14480389654636386,12,5,0
ISIC_0009980,0.19243544340133667,13,5,0
ISIC_0009982,0.22439289093017575,14,5,0
ISIC_0009988,0.2613803148269653,15,5,0
ISIC_0009991,0.16743871569633484,16,5,0
ISIC_0009993,0.1768047958612442,17,5,1
ISIC_0009994,0.1835259199142456,18,5,0
ISIC_0009998,0.1696311980485916,19,5,0
ISIC_0010000,0.15466581284999847,20,5,1
ISIC_0010009,0.23104315996170044,21,5,0
ISIC_0010011,0.1866338700056076,22,5,1
ISIC_0010016,0.2275124341249466,23,5,1
ISIC_0010017,0.21448703110218048,24,5,0
ISIC_0010018,0.20214968919754028,25,5,0
ISIC_0010019,0.17643238604068756,26,5,0
ISIC_0010028,0.16366878151893616,27,5,0
ISIC_0010032,0.2347318232059479,28,5,0
ISIC_0010036,0.1980731040239334,29,5,1
ISIC_0010041,0.24651756882667544,30,5,0
ISIC_0010046,0.25414204597473145,31,5,0
ISIC_0010054,0.188900962471962,32,5,1
ISIC_0010057,0.191809356212616,33,5,0
ISIC_0010063,0.2188558578491211,34,5,0
ISIC_0010064,0.15647229552268982,35,5,0
ISIC_0010069,0.16670717298984528,36,5,0
ISIC_0010078,0.1972825676202774,37,5,0
ISIC_0010081,0.26098084449768066,38,5,1
ISIC_0010088,0.18969707190990448,39,5,0
ISIC_0010090,0.18310430645942688,0,6,0
ISIC_0010093,0.20388826727867126,1,6,0
ISIC_0010102,0.20510120689868927,2,6,0
ISIC_0010105,0.16135776042938232,3,6,0
ISIC_0010176,0.219088152050972,4,6,0
ISIC_0010183,0.165183886885643,5,6,0
ISIC_0010184,0.2167824506759644,6,6,0
ISIC_0010186,0.1492810845375061,7,6,0
ISIC_0010190,0.25545528531074524,8,6,0
ISIC_0010194,0.2290688753128052,9,6,1
ISIC_0010205,0.16590917110443115,10,6,0
ISIC_0010206,0.1703149974346161,11,6,0
ISIC_0010212,0.22217455506324768,12,6,0
ISIC_0010222,0.26700881123542786,13,6,0
ISIC_0010226,0.17342224717140198,14,6,0
ISIC_0010229,0.1809060424566269,15,6,0
ISIC_0010233,0.24544213712215426,16,6,0
ISIC_0010236,0.2639522850513458,17,6,0
ISIC_0010237,0.25232332944869995,18,6,0
ISIC_0010239,0.22129756212234494,19,6,0
ISIC_0010241,0.17076830565929413,20,6,1
ISIC_0010244,0.169300839304924,21,6,0
ISIC_0010251,0.1308385729789734,22,6,1
ISIC_0010252,0.22515428066253665,23,6,0
ISIC_0010262,0.17414356768131256,24,6,0
ISIC_0010263,0.13746589422225952,25,6,0
ISIC_0010265,0.23396797478199005,26,6,1
ISIC_0010267,0.18065842986106875,27,6,1
ISIC_0010319,0.2298527956008911,28,6,1
ISIC_0010320,0.26167845726013184,29,6,0
ISIC_0010332,0.2266523689031601,30,6,0
ISIC_0010335,0.1430346667766571,31,6,0
ISIC_0010342,0.14052815735340118,32,6,0
ISIC_0010351,0.25731801986694336,33,6,0
ISIC_0010356,0.16610248386859894,34,6,0
ISIC_0010357,0.1900499016046524,35,6,0
ISIC_0010364,0.2219190001487732,36,6,1
ISIC_0010370,0.23977839946746826,37,6,0
ISIC_0010379,0.2678475081920624,38,6,1
ISIC_0010441,0.27426576614379883,39,6,1
ISIC_0010443,0.15031111240386966,0,7,0
ISIC_0010447,0.17412003874778748,1,7,0
ISIC_0010452,0.13001373410224915,2,7,0
ISIC_0010455,0.108940027654171,3,7,0
ISIC_0010457,0.2488466203212738,4,7,0
ISIC_0010458,0.2337284833192825,5,7,0
ISIC_0010472,0.2258947044610977,6,7,0
ISIC_0010476,0.1909463107585907,7,7,1
ISIC_0010483,0.1231282651424408,8,7,0
ISIC_0010488,0.15391923487186432,9,7,0
ISIC_0010492,0.23998594284057614,10,7,0
ISIC_0010494,0.2401362806558609,11,7,0
ISIC_0010498,0.19472430646419525,12,7,0
ISIC_0010566,0.15889918804168698,13,7,0
ISIC_0010567,0.17540842294692993,14,7,0
ISIC_0010571,0.17388257384300232,15,7,0
ISIC_0010572,0.16014495491981506,16,7,0
ISIC_0010574,0.2516070604324341,17,7,0
ISIC_0010576,0.18685978651046756,18,7,1
ISIC_0010598,0.16269057989120486,19,7,0
ISIC_0010851,0.14740553498268127,20,7,0
ISIC_0010853,0.17243359982967374,21,7,0
ISIC_0010854,0.24475249648094174,22,7,0
ISIC_0010860,0.1668330729007721,23,7,1
ISIC_0011084,0.26738375425338745,24,7,0
ISIC_0011088,0.2705249488353729,25,7,0
ISIC_0011090,0.16410253942012787,26,7,0
ISIC_0011098,0.2739684581756592,27,7,0
ISIC_0011101,0.16531792283058167,28,7,0
ISIC_0011105,0.1371479034423828,29,7,0
ISIC_0011112,0.18611297011375427,30,7,1
ISIC_0011117,0.2626118361949921,31,7,0
ISIC_0011124,0.14519502222537994,32,7,0
ISIC_0011128,0.27476340532302856,33,7,1
ISIC_0011135,0.2416455596685409,34,7,1
ISIC_0011150,0.13253027200698853,35,7,0
ISIC_0011151,0.2318983674049377,36,7,1
ISIC_0011158,0.18622775375843048,37,7,1
ISIC_0011164,0.2560291588306427,38,7,0
ISIC_0011165,0.15135808289051056,39,7,0
ISIC_0011204,0.2954787313938141,0,8,0
ISIC_0011205,0.1825552731752396,1,8,0
ISIC_0011211,0.13319875299930573,2,8,0
ISIC_0011213,0.1724623441696167,3,8,0
ISIC_0011219,0.17936593294143674,4,8,0
ISIC_0011292,0.17395435273647308,5,8,0
ISIC_0011296,0.17443767189979553,6,8,0
ISIC_0011301,0.1395605206489563,7,8,0
ISIC_0011303,0.22983258962631226,8,8,0
ISIC_0011304,0.2286890745162964,9,8,0
ISIC_0011339,0.13554078340530396,10,8,0
ISIC_0011341,0.11972923576831818,11,8,0
ISIC_0011344,0.1944863200187683,12,8,1
ISIC_0011345,0.17544811964035034,13,8,0
ISIC_0011357,0.12812647223472595,14,8,0
ISIC_0011358,0.1611683964729309,15,8,0
ISIC_0011360,0.2615280747413635,16,8,0
ISIC_0011367,0.16000013053417206,17,8,0
ISIC_0011374,0.2957659661769867,18,8,1
ISIC_0011378,0.15972605347633362,19,8,0
ISIC_0011383,0.12387428432703018,20,8,0
ISIC_0011387,0.16309458017349246,21,8,1
ISIC_0011397,0.239104688167572,22,8,0
ISIC_0011398,0.14767570793628693,23,8,0
ISIC_0012090,0.2553525269031525,24,8,0
ISIC_0012092,0.1892394870519638,25,8,0
ISIC_0012094,0.2284790575504303,26,8,0
ISIC_0012099,0.17057733237743378,27,8,1
ISIC_0012108,0.2394518703222275,28,8,0
ISIC_0012109,0.1807825118303299,29,8,0
ISIC_0012116,0.2506800591945648,30,8,0
ISIC_0012118,0.22308900952339167,31,8,0
ISIC_0012127,0.2373691201210022,32,8,0
ISIC_0012134,0.22422443330287933,33,8,0
ISIC_0012143,0.2280668467283249,34,8,0
ISIC_0012160,0.2425058782100677,35,8,0
ISIC_0012177,0.1871982216835022,36,8,0
ISIC_0012182,0.2205696851015091,37,8,0
ISIC_0012187,0.2191307246685028,38,8,0
ISIC_0012201,0.24391339719295504,39,8,0
ISIC_0012204,0.2558572590351105,0,9,0
ISIC_0012205,0.1955547481775284,1,9,0
ISIC_0012206,0.2749671041965485,2,9,0
ISIC_0012207,0.2437296509742737,3,9,0
ISIC_0012213,0.24238599836826324,4,9,0
ISIC_0012216,0.2340232878923416,5,9,0
ISIC_0012224,0.21400201320648196,6,9,0
ISIC_0012228,0.23407672345638275,7,9,0
ISIC_0012250,0.20892000198364255,8,9,0
ISIC_0012258,0.2439698725938797,9,9,1
ISIC_0012261,0.2532658874988556,10,9,0
ISIC_0012271,0.19753797352313995,11,9,0
ISIC_0012273,0.2862132489681244,12,9,0
ISIC_0012284,0.14958900213241574,13,9,0
ISIC_0012288,0.24019603431224826,14,9,1
ISIC_0012290,0.1868121027946472,15,9,1
ISIC_0012298,0.2115969806909561,16,9,1
ISIC_0012303,0.25310590863227844,17,9,0
ISIC_0012314,0.2552981674671173,18,9,0
ISIC_0012342,0.16906794905662534,19,9,0
ISIC_0012360,0.2147507220506668,20,9,0
ISIC_0012374,0.17885750532150269,21,9,0
ISIC_0012381,0.22498735785484314,22,9,0
ISIC_0012384,0.1754644513130188,23,9,0
ISIC_0012390,0.16406814754009247,24,9,0
ISIC_0012425,0.24459999799728396,25,9,1
ISIC_0012432,0.2564693689346313,26,9,0
ISIC_0012448,0.2413223087787628,27,9,0
ISIC_0012450,0.21399864554405207,28,9,1
ISIC_0012453,0.2789909839630127,29,9,0
ISIC_0012464,0.1358618289232254,30,9,0
ISIC_0012469,0.2121883183717728,31,9,0
ISIC_0012481,0.2400150746107101,32,9,0
ISIC_0012484,0.2728442847728729,33,9,0
ISIC_0012489,0.20031097531318665,34,9,0
ISIC_0012518,0.2042188793420792,35,9,0
ISIC_0012521,0.2113228440284729,36,9,0
ISIC_0012526,0.22182361781597135,37,9,0
ISIC_0012544,0.2302136272192001,38,9,0
ISIC_0012551,0.21803127229213715,39,9,0
ISIC_0012655,0.1613549441099167,0,10,0
ISIC_0012656,0.16224288940429688,1,10,0
ISIC_0012658,0.1529882252216339,2,10,0
ISIC_0012660,0.16352665424346924,3,10,0
ISIC_0012662,0.17487408220767975,4,10,0
ISIC_0012663,0.2107168585062027,5,10,0
ISIC_0012666,0.21700559556484225,6,10,0
ISIC_0012677,0.19557781517505649,7,10,0
ISIC_0012681,0.1874258667230606,8,10,0
ISIC_0012684,0.1680327206850052,9,10,0
ISIC_0012704,0.2015887200832367,10,10,0
ISIC_0012708,0.21578332781791687,11,10,0
ISIC_0012719,0.2563877999782562,12,10,0
ISIC_0012722,0.21894237399101255,13,10,0
ISIC_0012726,0.23534633219242096,14,10,0
ISIC_0012735,0.15861496329307556,15,10,0
ISIC_0012737,0.1705753654241562,16,10,0
ISIC_0012740,0.2303998172283173,17,10,0
ISIC_0012742,0.2374277114868164,18,10,0
ISIC_0012746,0.2390276938676834,19,10,0
ISIC_0012756,0.15855342149734494,20,10,1
ISIC_0012768,0.24453431367874146,21,10,0
ISIC_0012777,0.2297088503837585,22,10,0
ISIC_0012793,0.2374295294284821,23,10,0
ISIC_0012806,0.1493549793958664,24,10,0
ISIC_0012837,0.2679714560508728,25,10,0
ISIC_0012855,0.15854357182979584,26,10,0
ISIC_0012873,0.18108318746089933,27,10,0
ISIC_0012876,0.1903727948665619,28,10,0
ISIC_0012877,0.16691377758979795,29,10,0
ISIC_0012879,0.18750563263893127,30,10,0
ISIC_0012880,0.2337927669286728,31,10,0
ISIC_0012887,0.1435403674840927,32,10,1
ISIC_0012889,0.1845436543226242,33,10,0
ISIC_0012897,0.24253875017166135,34,10,0
ISIC_0012901,0.17191623151302338,35,10,0
ISIC_0012949,0.15493540465831754,36,10,0
ISIC_0012965,0.16098886728286746,37,10,0
ISIC_0012969,0.20928908884525302,38,10,0
ISIC_0012976,0.15144668519496918,39,10,0
ISIC_0012981,0.2756039798259735,0,11,0
ISIC_0012987,0.14596620202064514,1,11,0
ISIC_0013007,0.2498303204774857,2,11,0
ISIC_0013010,0.2271700352430344,3,11,0
ISIC_0013012,0.20235076546669006,4,11,0
ISIC_0013023,0.23069386184215546,5,11,0
ISIC_0013031,0.2384597063064575,6,11,0
ISIC_0013048,0.18375784158706665,7,11,0
ISIC_0013073,0.2561382055282593,8,11,1
ISIC_0013075,0.26119309663772583,9,11,0
ISIC_0013087,0.15851204097270966,10,11,0
ISIC_0013094,0.2484811395406723,11,11,0
ISIC_0013112,0.1646093726158142,12,11,0
ISIC_0013134,0.17489752173423767,13,11,0
ISIC_0013136,0.2612965404987335,14,11,0
ISIC_0013147,0.2462893128395081,15,11,0
ISIC_0013163,0.26896494626998896,16,11,0
ISIC_0013164,0.1993892639875412,17,11,0
ISIC_0013167,0.13267263770103455,18,11,0
ISIC_0013169,0.22987735271453855,19,11,0
ISIC_0013177,0.19062083959579468,20,11,0
ISIC_0013178,0.2477012276649475,21,11,0
ISIC_0013189,0.2603787481784821,22,11,0
ISIC_0013191,0.2495154589414597,23,11,0
ISIC_0013196,0.24715934693813324,24,11,0
ISIC_0013197,0.18247024714946747,25,11,0
ISIC_0013198,0.2918450236320496,26,11,1
ISIC_0013201,0.2593723237514496,27,11,0
ISIC_0013203,0.1947661191225052,28,11,0
ISIC_0013217,0.11773804575204848,29,11,0
ISIC_0013219,0.16487360000610352,30,11,0
ISIC_0013220,0.18621034920215607,31,11,0
ISIC_0013223,0.16093279421329498,32,11,0
ISIC_0013224,0.18823350965976715,33,11,0
ISIC_0013229,0.2541479170322418,34,11,0
ISIC_0013230,0.22449055314064026,35,11,0
ISIC_0013232,0.2669452130794525,36,11,1
ISIC_0013244,0.23317766189575195,37,11,0
ISIC_0013271,0.2484776377677917,38,11,0
ISIC_0013274,0.1980048716068268,39,11,0
ISIC_0013288,0.2516513168811798,0,12,0
ISIC_0013306,0.2109168171882629,1,12,0
ISIC_0013314,0.16099411249160767,2,12,0
ISIC_0013330,0.24015216529369354,3,12,0
ISIC_0013333,0.23731975257396695,4,12,0
ISIC_0013335,0.21912869811058044,5,12,0
ISIC_0013340,0.25366032123565674,6,12,0
ISIC_0013346,0.2523209154605865,7,12,0
ISIC_0013364,0.2081025242805481,8,12,0
ISIC_0013365,0.25652357935905457,9,12,1
ISIC_0013383,0.2345319390296936,10,12,0
ISIC_0013394,0.2062407433986664,11,12,0
ISIC_0013397,0.2338632643222809,12,12,0
ISIC_0013398,0.21228288114070887,13,12,0
ISIC_0013405,0.17502042651176453,14,12,0
ISIC_0013416,0.1921125203371048,15,12,0
ISIC_0013425,0.21530914306640625,16,12,0
ISIC_0013433,0.2261820435523987,17,12,0
ISIC_0013434,0.16580651700496676,18,12,0
ISIC_0013458,0.21905821561813354,19,12,0
ISIC_0013472,0.21583454310894007,20,12,1
ISIC_0013473,0.2548797726631165,21,12,1
ISIC_0013488,0.19852741062641144,22,12,0
ISIC_0013494,0.2296447902917862,23,12,0
ISIC_0013498,0.20800197124481198,24,12,0
ISIC_0013499,0.2424468249082565,25,12,1
ISIC_0013511,0.2660694122314453,26,12,0
ISIC_0013516,0.2072262167930603,27,12,0
ISIC_0013518,0.22359809279441836,28,12,1
ISIC_0013552,0.1996906101703644,29,12,0
ISIC_0013554,0.23536416888237,30,12,0
ISIC_0013562,0.19661448895931244,31,12,0
ISIC_0013567,0.30277737975120544,32,12,1
ISIC_0013592,0.2313288897275925,33,12,0
ISIC_0013595,0.2278277426958084,34,12,0
ISIC_0013597,0.2560160160064697,35,12,0
ISIC_0013599,0.16369806230068207,36,12,0
ISIC_0013615,0.2460773438215256,37,12,1
ISIC_0013617,0.1753820925951004,38,12,1
ISIC_0013626,0.2277117371559143,39,12,1
ISIC_0013643,0.2329101413488388,0,13,0
ISIC_0013656,0.20378299057483676,1,13,0
ISIC_0013663,0.24490343034267426,2,13,1
ISIC_0013667,0.2130698710680008,3,13,0
ISIC_0013672,0.3152578473091125,4,13,1
ISIC_0013673,0.19921645522117612,5,13,0
ISIC_0013678,0.2678060233592987,6,13,1
ISIC_0013713,0.19720526039600367,7,13,0
ISIC_0013740,0.2575133740901947,8,13,1
ISIC_0013747,0.21309877932071689,9,13,0
ISIC_0013762,0.2312367409467697,10,13,1
ISIC_0013777,0.24337905645370486,11,13,1
ISIC_0013783,0.2781199514865875,12,13,1
ISIC_0013789,0.2338302284479141,13,13,0
ISIC_0013792,0.2448853552341461,14,13,0
ISIC_0013794,0.17729753255844116,15,13,0
ISIC_0013796,0.2442566752433777,16,13,0
ISIC_0013798,0.1792922168970108,17,13,0
ISIC_0013799,0.2323208302259445,18,13,0
ISIC_0013804,0.2400742024183273,19,13,0
ISIC_0013806,0.2327936589717865,20,13,0
ISIC_0013809,0.2403431385755539,21,13,0
ISIC_0013815,0.195925697684288,22,13,1
ISIC_0013819,0.18140900135040286,23,13,0
ISIC_0013836,0.1764817237854004,24,13,0
ISIC_0013837,0.2379829287528992,25,13,0
ISIC_0013844,0.2302868515253067,26,13,1
ISIC_0013874,0.2133849859237671,27,13,1
ISIC_0013879,0.2471796423196793,28,13,0
ISIC_0013891,0.2450432926416397,29,13,0
ISIC_0013910,0.3251762092113495,30,13,0
ISIC_0013911,0.23597753047943115,31,13,0
ISIC_0013921,0.17680557072162628,32,13,0
ISIC_0013925,0.20018650591373446,33,13,1
ISIC_0013953,0.20567865669727325,34,13,1
ISIC_0013969,0.20646101236343384,35,13,1
ISIC_0013970,0.2561877965927124,36,13,0
ISIC_0013977,0.2101321667432785,37,13,0
ISIC_0013980,0.24694688618183136,38,13,0
ISIC_0013981,0.29992786049842834,39,13,0
ISIC_0013984,0.24086950719356534,0,14,1
ISIC_0013997,0.2655783593654633,1,14,1
ISIC_0014001,0.2093096375465393,2,14,0
ISIC_0014028,0.1814417988061905,3,14,0
ISIC_0014049,0.2797085642814636,4,14,1
ISIC_0014062,0.2771348059177399,5,14,1
ISIC_0014076,0.2105790674686432,6,14,1
ISIC_0014081,0.25037896633148193,7,14,0
ISIC_0014094,0.2472945600748062,8,14,0
ISIC_0014099,0.1983962059020996,9,14,1
ISIC_0014110,0.1846611350774765,10,14,1
ISIC_0014117,0.23990598320961,11,14,0
ISIC_0014127,0.2772161364555359,12,14,1
ISIC_0014131,0.18199387192726132,13,14,0
ISIC_0014133,0.2607274949550629,14,14,1
ISIC_0014139,0.1852867752313614,15,14,0
ISIC_0014150,0.21458362042903897,16,14,0
ISIC_0014158,0.21456730365753174,17,14,0
ISIC_0014160,0.2411575168371201,18,14,1
ISIC_0014162,0.14428454637527466,19,14,0
ISIC_0014169,0.2777823805809021,20,14,0
ISIC_0014173,0.15865494310855865,21,14,1
ISIC_0014174,0.19311757385730746,22,14,0
